Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP4538,Finance,49,35364,4,58,80,Yes
EMP4539,Sales,29,99620,13,37,60,No
EMP4540,Operations,44,102799,15,53,40,No
EMP4541,Sales,28,46169,17,35,69,No
EMP4542,IT,48,64283,8,32,94,Yes
EMP4543,Sales,54,106364,18,56,76,No
EMP4544,Marketing,46,70702,10,43,82,Yes
EMP4545,Sales,42,59304,10,53,54,No
EMP4546,Sales,25,65023,20,33,65,No
EMP4547,Marketing,58,57058,20,37,93,Yes
EMP4548,Sales,38,100801,15,39,54,No
EMP4549,Sales,47,59576,1,46,88,Yes
EMP4550,Operations,56,47457,5,37,43,No
EMP4551,Marketing,47,41817,20,53,70,No
EMP4552,IT,57,112688,18,50,89,No
EMP4553,Marketing,38,38075,8,35,46,No
EMP4554,Marketing,49,41919,2,52,51,No
EMP4555,Finance,23,87774,11,39,97,No
EMP4556,Sales,33,62626,14,41,61,No
EMP4557,Marketing,29,41470,2,37,40,Yes
EMP4558,Sales,57,81732,10,42,99,Yes
EMP4559,Operations,35,99261,2,56,41,No
EMP4560,Operations,43,38977,5,54,47,No
EMP4561,Finance,42,76574,12,46,85,Yes
EMP4562,IT,42,101329,11,50,83,No
EMP4563,HR,56,81392,3,59,76,No
EMP4564,HR,37,117512,12,47,59,No
EMP4565,Operations,41,76976,13,37,45,Yes
EMP4566,Marketing,56,73625,2,58,53,No
EMP4567,IT,33,78398,6,59,82,Yes
EMP4568,HR,36,50546,10,44,58,No
EMP4569,Finance,34,110986,4,30,59,No
EMP4570,Finance,58,79484,17,53,84,Yes
EMP4571,Operations,46,95814,1,31,75,No
EMP4572,Operations,41,118160,5,48,95,Yes
EMP4573,Marketing,24,45052,3,50,82,No
EMP4574,Finance,39,33442,15,38,52,No
EMP4575,Sales,34,66751,2,34,54,No
EMP4576,Sales,24,46413,6,56,75,No
EMP4577,Sales,48,76228,11,35,68,No
EMP4578,Operations,31,51079,7,34,73,No
EMP4579,Marketing,35,26221,5,30,48,No
EMP4580,Marketing,27,53249,7,58,40,No
EMP4581,IT,33,58244,14,44,68,Yes
EMP4582,Operations,28,112861,14,55,69,Yes
EMP4583,HR,49,80950,5,54,70,No
EMP4584,Sales,41,57653,2,35,57,No
EMP4585,IT,24,35255,6,59,54,No
EMP4586,Marketing,37,88915,6,37,41,No
EMP4587,Operations,29,31116,5,47,58,No
EMP4588,Marketing,22,36910,15,52,50,No
EMP4589,Operations,29,63361,2,58,63,Yes
EMP4590,Operations,47,58940,18,44,86,Yes
EMP4591,HR,51,109173,16,40,92,Yes
EMP4592,HR,59,48970,9,31,64,No
EMP4593,Marketing,35,95362,15,34,90,Yes
EMP4594,Operations,30,69496,17,57,99,Yes
EMP4595,IT,41,103485,2,55,77,No
EMP4596,Sales,45,76668,18,39,85,Yes
EMP4597,Marketing,30,57427,16,37,80,Yes
EMP4598,Marketing,25,49419,4,34,45,Yes
EMP4599,HR,28,94588,15,60,72,Yes
EMP4600,Operations,43,115224,18,43,91,No
EMP4601,Marketing,24,112767,3,44,94,Yes
EMP4602,Finance,39,115909,2,55,80,No
EMP4603,Marketing,30,71205,4,48,79,No
EMP4604,Operations,43,48357,20,40,87,No
EMP4605,HR,52,38372,6,35,49,No
EMP4606,Finance,37,57738,8,47,69,Yes
EMP4607,HR,44,62914,5,34,47,No
EMP4608,Finance,41,114797,9,48,96,Yes
EMP4609,IT,33,25197,18,56,52,No
EMP4610,Sales,39,64589,15,58,97,No
EMP4611,Sales,53,92969,16,46,78,No
EMP4612,Sales,21,60515,15,30,91,Yes
EMP4613,Sales,45,91517,12,32,79,No
EMP4614,Sales,33,114374,15,45,56,No
EMP4615,IT,46,80985,7,35,100,No
EMP4616,Operations,41,79278,8,38,51,No
EMP4617,Finance,51,66799,6,35,98,Yes
EMP4618,IT,22,79835,3,58,65,Yes
EMP4619,HR,30,104244,5,30,81,Yes
EMP4620,Operations,31,44779,19,39,47,Yes
EMP4621,Finance,34,30510,5,48,60,No
EMP4622,Operations,58,77720,8,43,55,No
EMP4623,Operations,30,109640,14,35,92,Yes
EMP4624,Sales,32,30602,14,42,44,No
EMP4625,Sales,53,28547,18,40,46,No
EMP4626,Operations,27,54233,18,54,94,Yes
EMP4627,Sales,57,95049,8,52,94,Yes
EMP4628,Operations,26,48170,5,33,100,No
EMP4629,HR,44,63806,17,51,98,No
EMP4630,Operations,44,95559,5,57,67,No
EMP4631,Marketing,52,77620,10,58,40,No
EMP4632,Marketing,28,94578,11,38,75,No
EMP4633,Finance,40,65054,5,56,93,Yes
EMP4634,HR,45,48286,19,59,72,No
EMP4635,Finance,49,108660,17,45,55,No
EMP4636,Marketing,41,75818,13,39,100,No
EMP4637,Operations,40,40565,20,43,86,Yes
EMP4638,Sales,32,39652,20,34,85,No
EMP4639,IT,32,34843,7,35,41,No
EMP4640,HR,23,62266,6,49,56,No
EMP4641,HR,39,88648,17,59,96,Yes
EMP4642,Operations,28,36802,16,57,79,No
EMP4643,Finance,58,104876,20,49,57,No
EMP4644,Marketing,27,110418,6,46,84,Yes
EMP4645,Operations,56,27608,2,37,96,Yes
EMP4646,Finance,22,115202,6,52,40,Yes
EMP4647,Sales,33,46141,18,40,52,No
EMP4648,IT,27,25504,11,50,42,No
EMP4649,IT,38,57017,17,58,55,No
EMP4650,HR,43,97502,6,59,66,No
EMP4651,Marketing,31,111505,19,54,79,Yes
EMP4652,Finance,46,94990,14,35,92,Yes
EMP4653,Finance,36,54771,6,57,75,No
EMP4654,IT,53,104877,13,51,90,No
EMP4655,IT,34,88393,14,58,87,Yes
EMP4656,Sales,28,107720,18,59,91,Yes
EMP4657,Finance,32,77120,15,33,55,No
EMP4658,Sales,27,25107,3,36,49,No
EMP4659,IT,33,54571,20,34,46,No
EMP4660,Marketing,35,70787,6,44,87,Yes
EMP4661,HR,54,87504,11,52,100,Yes
EMP4662,Operations,22,78223,16,45,64,Yes
EMP4663,HR,48,107463,12,56,77,Yes
EMP4664,Operations,55,93504,4,57,81,No
EMP4665,IT,25,106417,5,44,78,No
EMP4666,Finance,28,85377,17,52,47,No
EMP4667,Marketing,47,100963,18,50,55,No
EMP4668,Sales,43,111604,16,35,87,Yes
EMP4669,Operations,30,116946,13,42,63,No
EMP4670,Finance,55,75393,6,49,95,Yes
EMP4671,HR,29,67424,15,36,59,No
EMP4672,Marketing,57,46300,11,40,54,No
EMP4673,Operations,48,107349,1,54,68,No
EMP4674,IT,58,104669,1,44,57,No
EMP4675,IT,47,80450,19,39,44,No
EMP4676,Marketing,46,88495,1,47,40,No
EMP4677,Marketing,50,65238,16,38,75,Yes
EMP4678,Marketing,57,62254,13,38,44,No
EMP4679,IT,59,91069,10,33,66,No
EMP4680,Sales,50,93024,11,36,65,No
EMP4681,Marketing,55,39000,13,39,89,Yes
EMP4682,HR,37,63012,11,30,90,Yes
EMP4683,Operations,53,76707,1,40,50,No
EMP4684,HR,31,77228,5,60,69,Yes
EMP4685,Finance,39,97466,20,58,43,Yes
EMP4686,Marketing,32,60462,18,56,56,No
EMP4687,HR,35,25071,18,58,74,No
EMP4688,IT,23,68238,16,39,82,No
EMP4689,Marketing,36,106114,20,53,70,Yes
EMP4690,Operations,27,97526,12,43,95,Yes
EMP4691,IT,49,73569,1,31,40,No
EMP4692,Operations,43,119398,13,54,83,Yes
EMP4693,Marketing,59,71647,7,30,98,No
EMP4694,Sales,45,63375,4,47,56,No
EMP4695,IT,49,95957,10,43,68,No
EMP4696,Marketing,51,119504,1,50,47,No
EMP4697,IT,47,109245,2,30,47,No
EMP4698,IT,48,73806,4,31,54,No
EMP4699,Sales,40,58038,5,49,78,No
EMP4700,Finance,51,60947,11,60,67,No
EMP4701,Finance,44,46605,10,60,42,No
EMP4702,IT,28,67415,12,49,78,No
EMP4703,Finance,29,66343,14,54,51,No
EMP4704,IT,28,104821,1,40,55,No
EMP4705,Operations,39,82616,1,38,71,Yes
EMP4706,Finance,40,95934,10,51,90,Yes
EMP4707,Marketing,35,103745,14,40,50,Yes
EMP4708,IT,55,54520,11,30,71,No
EMP4709,IT,39,68649,12,36,46,No
EMP4710,Marketing,24,25435,8,42,48,No
EMP4711,HR,25,118995,16,37,99,Yes
EMP4712,IT,50,89835,6,43,89,Yes
EMP4713,Operations,55,57293,20,41,75,Yes
EMP4714,Operations,41,97632,11,35,51,No
EMP4715,Sales,31,114295,12,34,85,No
EMP4716,HR,46,40159,17,40,71,Yes
EMP4717,HR,49,33724,2,40,98,Yes
EMP4718,Operations,24,72614,10,49,45,No
EMP4719,Finance,40,60290,16,37,88,Yes
EMP4720,IT,43,43500,10,44,95,Yes
EMP4721,Operations,39,39697,15,33,62,No
EMP4722,Operations,57,85222,7,38,58,No
EMP4723,Marketing,34,29803,11,37,71,No
EMP4724,HR,35,50589,4,46,53,No
EMP4725,HR,33,56410,17,59,78,No
EMP4726,Finance,23,92237,16,46,74,No
EMP4727,Marketing,25,71219,6,45,74,No
EMP4728,HR,39,97725,14,35,60,No
EMP4729,Sales,32,41020,15,52,59,No
EMP4730,Operations,34,67917,8,45,91,No
EMP4731,Marketing,24,38307,17,48,95,Yes
EMP4732,Finance,51,49640,10,38,95,Yes
EMP4733,HR,51,83024,13,59,50,No
EMP4734,Finance,58,33559,10,37,53,No
EMP4735,IT,58,104246,19,38,96,Yes
EMP4736,Finance,37,69755,2,49,77,No
EMP4737,HR,23,39701,2,47,78,No
EMP4738,Finance,35,100686,1,47,97,Yes
EMP4739,Operations,42,46459,4,52,45,No
EMP4740,Finance,54,63077,10,35,81,Yes
EMP4741,Sales,53,92725,10,49,88,No
EMP4742,Operations,50,101393,12,44,50,No
EMP4743,Sales,52,68069,19,41,88,Yes
EMP4744,Marketing,28,102638,2,35,49,Yes
EMP4745,Operations,58,85654,18,49,82,No
EMP4746,Operations,25,43043,10,46,74,Yes
EMP4747,Marketing,49,35741,15,30,99,Yes
EMP4748,Marketing,54,64223,9,59,61,No
EMP4749,Sales,34,80765,16,54,95,Yes
EMP4750,Finance,54,38737,3,35,86,Yes
EMP4751,HR,34,94227,17,40,88,Yes
EMP4752,Marketing,28,35736,19,37,79,No
EMP4753,Finance,55,35457,9,60,98,Yes
EMP4754,HR,22,105897,19,50,94,Yes
EMP4755,HR,49,86343,19,31,63,No
EMP4756,Marketing,48,80438,19,36,54,No
EMP4757,Sales,26,107313,11,53,72,No
EMP4758,HR,50,26558,11,36,48,No
EMP4759,HR,28,40972,19,37,90,Yes
EMP4760,HR,36,94813,5,57,76,No
EMP4761,Sales,29,109714,11,41,47,No
EMP4762,Finance,23,100231,2,52,73,Yes
EMP4763,Marketing,27,90835,4,31,58,No
EMP4764,IT,40,52810,15,36,65,Yes
EMP4765,Sales,54,90036,7,42,88,Yes
EMP4766,Finance,26,53446,12,46,86,Yes
EMP4767,Marketing,36,52392,12,37,91,Yes
EMP4768,Operations,21,107133,11,47,60,No
EMP4769,Finance,26,73066,10,44,82,Yes
EMP4770,Operations,42,75572,13,37,77,No
EMP4771,IT,43,70444,4,33,64,No
EMP4772,Finance,23,111510,5,56,72,No
EMP4773,Finance,52,48817,15,30,94,Yes
EMP4774,Marketing,47,110217,13,43,40,No
EMP4775,IT,39,48211,17,32,64,No
EMP4776,Sales,25,117378,14,32,42,No
EMP4777,Marketing,50,67379,7,40,74,No
EMP4778,Operations,40,78686,9,31,63,No
EMP4779,HR,33,112723,18,47,40,No
EMP4780,IT,21,59610,5,45,66,Yes
EMP4781,IT,53,38428,9,50,56,No
EMP4782,Finance,28,94319,19,37,77,Yes
EMP4783,IT,22,100411,14,48,91,Yes
EMP4784,Finance,46,59095,20,50,84,No
EMP4785,Marketing,32,47692,17,47,88,No
EMP4786,Marketing,53,84551,9,57,60,No
EMP4787,Sales,28,117656,8,56,93,Yes
EMP4788,Marketing,50,42797,16,33,69,Yes
EMP4789,IT,22,109122,14,55,75,No
EMP4790,HR,27,75298,9,54,86,Yes
EMP4791,HR,33,64985,7,48,72,No
EMP4792,HR,53,89673,7,47,70,No
EMP4793,Operations,43,92104,8,53,54,No
EMP4794,Sales,51,83917,1,56,56,Yes
EMP4795,Operations,21,104304,1,49,98,Yes
EMP4796,Sales,33,92194,14,30,51,No
EMP4797,Finance,29,70702,9,55,50,No
EMP4798,Sales,25,110879,6,57,95,Yes
EMP4799,HR,23,119917,12,44,69,Yes
EMP4800,Sales,38,33688,1,31,85,Yes
EMP4801,Operations,58,117294,9,33,76,Yes
EMP4802,Sales,44,56483,18,50,44,Yes
EMP4803,Finance,40,37948,5,34,88,Yes
EMP4804,Finance,22,101989,18,45,49,No
EMP4805,Sales,57,78329,7,35,51,No
EMP4806,Finance,40,43894,6,39,40,No
EMP4807,Operations,34,47595,14,33,46,No
EMP4808,Marketing,24,29645,7,39,64,No
EMP4809,HR,45,53195,2,45,40,No
EMP4810,Finance,49,116024,6,31,99,No
EMP4811,HR,23,102929,11,54,90,Yes
EMP4812,Finance,29,34185,19,41,52,No
EMP4813,Marketing,58,29086,1,40,69,No
EMP4814,Sales,22,32855,4,45,55,No
EMP4815,Marketing,21,28407,15,36,79,No
EMP4816,IT,23,110766,15,35,50,Yes
EMP4817,IT,55,74895,19,31,87,Yes
EMP4818,HR,45,89961,5,35,47,Yes
EMP4819,Sales,41,118053,9,53,66,No
EMP4820,Finance,28,99642,6,47,91,No
EMP4821,HR,51,25824,15,38,59,No
EMP4822,HR,30,54567,10,39,94,Yes
EMP4823,IT,32,72257,5,32,81,Yes
EMP4824,IT,42,48735,7,59,77,Yes
EMP4825,HR,30,112073,1,48,57,No
EMP4826,Finance,51,48631,13,49,41,No
EMP4827,IT,47,109089,12,40,46,No
EMP4828,IT,51,78605,3,50,69,No
EMP4829,Sales,56,28159,5,38,100,Yes
EMP4830,Operations,43,101591,18,41,47,No
EMP4831,IT,27,38933,19,51,47,No
EMP4832,Marketing,58,36916,6,55,67,No
EMP4833,Finance,39,104514,18,58,66,Yes
EMP4834,Marketing,48,92331,14,34,53,No
EMP4835,HR,21,90562,17,38,59,No
EMP4836,HR,53,55241,15,56,82,Yes
EMP4837,HR,57,39357,19,31,71,Yes
EMP4838,Marketing,29,36239,14,39,42,Yes
EMP4839,Marketing,54,51424,13,49,86,Yes
EMP4840,IT,41,55207,9,47,57,No
EMP4841,Sales,49,30121,17,35,47,No
EMP4842,Marketing,47,66754,9,43,51,No
EMP4843,HR,31,33640,6,36,87,Yes
EMP4844,Operations,30,26906,12,58,61,Yes
EMP4845,IT,34,25259,2,30,41,No
EMP4846,Finance,36,63232,13,44,55,No
EMP4847,Marketing,21,25440,17,46,76,No
EMP4848,Marketing,26,40901,9,33,65,No
EMP4849,HR,58,37103,13,48,88,Yes
EMP4850,IT,36,43201,16,36,99,Yes
EMP4851,Marketing,55,100650,15,53,85,Yes
EMP4852,Finance,21,96011,11,39,74,No
EMP4853,HR,56,80739,16,38,64,No
EMP4854,HR,22,103213,19,46,57,No
EMP4855,IT,48,40563,4,53,93,Yes
EMP4856,Finance,26,37598,17,58,45,No
EMP4857,Operations,59,97783,12,52,56,No
EMP4858,IT,57,65507,5,30,52,No
EMP4859,Operations,21,33967,12,36,60,No
EMP4860,Sales,47,78885,1,44,60,No
EMP4861,Marketing,59,103280,9,39,77,No
EMP4862,Sales,46,81615,15,34,85,Yes
EMP4863,HR,56,43081,9,58,81,Yes
EMP4864,IT,55,37006,17,34,98,Yes
EMP4865,IT,53,83554,20,59,89,Yes
EMP4866,HR,30,76259,5,31,73,Yes
EMP4867,HR,52,59351,11,58,48,No
EMP4868,Sales,33,78947,10,35,100,No
EMP4869,Sales,50,27280,1,39,45,No
EMP4870,HR,56,43283,18,52,61,No
EMP4871,HR,47,34102,6,55,80,No
EMP4872,Sales,57,27346,10,51,95,No
EMP4873,HR,23,32973,15,49,51,No
EMP4874,Sales,48,78529,1,31,45,No
EMP4875,IT,54,43785,15,32,41,Yes
EMP4876,Operations,32,51280,5,48,87,No
EMP4877,Operations,48,33997,12,32,48,Yes
EMP4878,Sales,55,118759,12,30,71,No
EMP4879,Finance,41,54411,9,39,64,No
EMP4880,Sales,32,43917,15,43,54,No
EMP4881,Sales,45,28296,4,49,45,No
EMP4882,HR,44,90433,7,60,86,Yes
EMP4883,IT,37,55785,12,47,66,Yes
EMP4884,Finance,55,47161,6,60,60,No
EMP4885,Operations,29,85142,6,42,68,No
EMP4886,Marketing,46,79828,13,59,62,No
EMP4887,Finance,30,42042,9,32,99,Yes
EMP4888,Finance,47,96536,15,46,94,No
EMP4889,Marketing,39,87037,15,56,45,No
EMP4890,Marketing,24,108769,7,41,40,Yes
EMP4891,HR,53,64755,17,48,70,No
EMP4892,IT,29,55840,11,57,57,No
EMP4893,Sales,24,65270,14,58,87,Yes
EMP4894,Marketing,30,39478,5,32,61,No
EMP4895,Finance,37,104246,12,35,62,No
EMP4896,IT,22,77385,9,55,58,No
EMP4897,HR,28,38248,20,45,89,Yes
EMP4898,Marketing,26,94624,5,44,55,Yes
EMP4899,Operations,48,55605,10,37,61,No
EMP4900,Sales,53,90888,6,53,44,No
EMP4901,Sales,58,80020,18,30,65,No
EMP4902,HR,43,37889,4,31,51,Yes
EMP4903,Sales,40,50699,9,32,91,Yes
EMP4904,IT,22,40527,13,31,59,No
EMP4905,Marketing,48,25549,8,45,49,No
EMP4906,Operations,53,75469,2,31,52,No
EMP4907,Operations,33,38767,20,44,75,No
EMP4908,Marketing,59,31487,3,32,91,Yes
EMP4909,HR,34,64035,16,56,47,No
EMP4910,Operations,52,37963,19,56,69,No
EMP4911,Marketing,47,30975,4,58,80,Yes
EMP4912,IT,43,114619,20,54,43,No
EMP4913,Sales,27,101262,10,57,80,Yes
EMP4914,Marketing,42,72796,1,50,47,Yes
EMP4915,Finance,42,54288,11,46,50,No
EMP4916,HR,51,46819,18,46,83,No
EMP4917,Finance,54,25453,16,34,89,Yes
EMP4918,HR,35,86334,4,60,66,Yes
EMP4919,HR,56,115473,17,33,89,Yes
EMP4920,IT,29,51581,20,58,88,Yes
EMP4921,Finance,37,88061,16,54,47,No
EMP4922,Finance,42,54712,2,44,96,Yes
EMP4923,HR,21,48863,10,47,40,No
EMP4924,Operations,56,73016,12,44,95,No
EMP4925,HR,21,47245,9,51,95,Yes
EMP4926,IT,34,76807,6,35,92,Yes
EMP4927,Marketing,23,75390,20,51,88,Yes
EMP4928,Sales,50,59023,13,51,70,Yes
EMP4929,Finance,43,33689,14,49,84,Yes
EMP4930,Marketing,44,116354,5,32,60,Yes
EMP4931,HR,47,64084,5,42,44,Yes
EMP4932,HR,34,50903,12,31,100,No
EMP4933,Operations,54,58820,6,39,94,Yes
EMP4934,Operations,28,106265,18,57,54,No
EMP4935,Sales,55,63382,17,32,54,Yes
EMP4936,Sales,27,80716,20,55,91,Yes
EMP4937,HR,41,54967,2,34,46,No
EMP4938,HR,45,87425,12,54,91,Yes
EMP4939,Finance,39,77989,8,37,82,No
EMP4940,Marketing,42,55496,10,47,45,Yes
EMP4941,Sales,22,40530,9,59,71,No
EMP4942,IT,52,91265,19,55,67,No
EMP4943,HR,41,86926,8,47,61,No
EMP4944,HR,29,96566,3,58,68,No
EMP4945,Sales,27,42561,8,48,63,No
EMP4946,Finance,53,37905,11,41,56,No
EMP4947,Operations,23,113007,20,44,50,No
EMP4948,Finance,22,45120,10,55,58,No
EMP4949,Operations,44,61724,14,54,69,No
EMP4950,HR,43,33474,15,33,41,No
EMP4951,HR,53,85797,4,41,64,No
EMP4952,Operations,51,94672,8,45,82,Yes
EMP4953,IT,27,88789,11,39,54,No
EMP4954,IT,49,63863,3,56,59,No
EMP4955,Sales,50,113043,6,42,43,No
EMP4956,IT,42,59021,13,51,73,No
EMP4957,IT,49,49371,18,46,93,Yes
EMP4958,HR,49,79607,14,38,48,Yes
EMP4959,Operations,45,114547,7,34,70,No
EMP4960,Operations,34,69336,7,53,75,No
EMP4961,Finance,51,79731,5,41,78,Yes
EMP4962,Marketing,48,119638,17,56,70,No
EMP4963,Finance,22,59504,17,59,99,Yes
EMP4964,Finance,58,114053,8,35,43,No
EMP4965,Sales,36,59040,1,41,90,Yes
EMP4966,Marketing,59,43977,16,36,76,No
EMP4967,HR,41,103142,15,43,100,Yes
EMP4968,HR,41,50146,11,43,68,Yes
EMP4969,Finance,53,103037,15,45,85,Yes
EMP4970,Sales,31,82191,3,48,85,No
EMP4971,IT,54,59035,5,57,51,No
EMP4972,Finance,29,84695,7,35,43,No
EMP4973,IT,30,88195,4,33,88,Yes
EMP4974,Finance,44,110360,16,43,78,Yes
EMP4975,Finance,27,80434,6,31,89,Yes
EMP4976,Marketing,55,73752,4,39,57,No
EMP4977,Finance,57,97542,8,31,63,No
EMP4978,HR,48,100836,1,36,77,No
EMP4979,IT,32,28878,6,53,66,No
EMP4980,Marketing,56,26823,4,58,57,No
EMP4981,Finance,38,89940,3,31,67,No
EMP4982,HR,49,85889,1,59,53,No
EMP4983,HR,46,50430,15,58,89,Yes
EMP4984,Sales,21,29312,10,48,52,No
EMP4985,Finance,50,49056,9,59,57,No
EMP4986,IT,28,82746,6,48,57,No
EMP4987,Finance,36,97772,1,47,54,No
EMP4988,HR,46,67611,9,31,50,No
EMP4989,Marketing,56,67604,4,52,78,Yes
EMP4990,Marketing,35,41675,15,52,50,No
EMP4991,Finance,32,95899,3,35,97,Yes
EMP4992,Finance,35,70621,2,39,89,Yes
EMP4993,Finance,24,41441,14,52,66,No
EMP4994,Operations,42,47497,15,57,50,No
EMP4995,Sales,43,51923,19,45,56,No
EMP4996,Operations,58,73973,1,44,86,Yes
EMP4997,Marketing,48,64498,1,43,87,Yes
EMP4998,Sales,47,27844,6,31,74,Yes
EMP4999,Operations,27,99061,6,49,42,No
EMP5000,HR,44,64228,8,49,42,No
